Name,Username,Label
Paloma Soares,palomasoares50,1
iG,portal_ig,1
CrossFit 1530®,jeffnobre,0
CBN Vitória,cbnvitoria,1
Realce calçados Patos-PB,realcepatos,1
Michelle Alves,segup.pa,0
Ronny De Souza Silva,claudomirtavares,0
Éder Luiz,ederluizjornalista,1
Edgar Lisboa,reporterbrasilia,1
Emilio Parmegiani,rlmotorsce,0
Missionários COMBONIANOS-BR,cheflilialima,0
Carlos Medeiros,elmirchedid,0
O Canedão,ocanedao,1
Vivendo Na Baixada,vivendonabaixada,1
Phill,carzphill,1
Portal CN7,vaniataques,0
MARJU SUPERMERCADO,supermercadomarju,1
Q2 Ingressos,quero2ingressos,1
Central das Transferências,robertajungmann,0
Ananindeua Lixo Zero,ananindeualixozero,1
Looks Babilice (31)99975-2113,looksbabilice,1
Pod Vir | PODCAST,pod.viroficial,1
Itaguaí Shopping Center,ingressoflyoficial,0
Fran Barreto,franbarretooficial,1
João Paulo - Papo de Dinheiro,joao.paulo.aragao,1
Joaninha Castelo,joaninhacastelooficial,1
Boca Braba Hardcore,bocabrabahc,1
Emidio de Souza,zeraimundo1515,0
OsascoSP,todosporosasco,1
Modelaria SP,modelaria.sp,1
Nedilson Machado,fundacaoproar,0
𝗙𝗜𝗟𝗛𝗢𝗦 𝗗𝗘 𝗗𝗘𝗨𝗦 ®,cearasc,0
TM Automoveis,tmautomoveis_,1
Políticas Estudantis da UFRJ,pr7_ufrj,1
Ana,recantocolin,1
Clique Piripiri,fibbauru,0
Jovem Pan Ponta Grossa,saojoaodecampinagrande_,0
Pinhaisjovem Notícias,pinhaisjovem,1
Union Divers Turismo,ronanalli,0
Fernanda Carvalho Turquenitch,coalizaonegrapordireitos,0
Sou Campo Grande,soucg,1
Márcia Lia,leandroneko,0
O Litorâneo,pedro.onari,0
Zoca Condurú,pedrozoca,1
Fran Barreto,carolgoncalves.pe,0
Metaverso Tricolor | SPFC 🇾🇪,metaversotricolor,1
Walcyr Carrasco,walcyrcarrasco,1
Bia Caminha,parl.europeuportugal,0
Ubisoft Brasil 🇧🇷,ubisoftbrasil,1
BEAUTY  . CLINIC . ACADEMY,rodriguesroqueoficial,0
Instituto ECOA PUCRIO,dayrezende,0
Raimundo Filho,raimundofilhoprefeito,1
Isaac Miranda Advogados Associados,kikacabral,0
Pâmella Michelinny,memesdofla,0
Prefeito Delegado KIQ,delegadokiq,1
J E N I F E R,seculovinte.veiculosdecolecao,0
Luna,esteiomilgrau,0
Rominho Costa,mulheres_arretadass,0
Devise,bandadevise,1
V A L E N T T,valenttmoda,1
Pelotas - Notícias,pelotasnoticias,1
Museu Oceanográfico Univali,museuoceanografico,1
Pretinho Básico,pretinhobasico,1
PTN NEWS OFICIAL,ptn_news_,1
Marcílio Farias,marcilio.farias,1
Rádio Nova Quilombo FM,ronaldoprotetor,0
Orgonite Sirius⭐️Orgon Energy💫,shareyoursexbr,0
Dirce Umbelina Santos,dra_lilianalves,0
portal 27,deputadogilsondesouza,0
Sergio  Oliveira,djmarciofontes,0
Josi|Estética da pessoa negra,negravaidosa,1
Patricia Alvarenga,pathyalvarenga,1
Maura de Albanesi,mauradealbanesi,1
⚜️Tatuagens Delicadas,diariodovale,0
Graca Melo,jacquesbalbino,0
Christie Móveis e Objetos,prefeituradegaruva,0
Viagens e Baratas,homem.decarater,0
Romances & safadezas,safadezafeita,1
Cinema São Jorge,foconofato,0
"Fernanda Magnotta, PhD",lojas1a99,0
Maniçoba,apoiadoresdebrunoreis,0
Igreja do Nazareno Santo André,igrejadonazarenosa,1
Juiz de Fora - JF - #EuCurtoJF,eucurtojf,1
Felicio Ramuth,portalconcursos_,0
Brasil Paralelo,brasilparalelo,1
Lenilda Luna,contexto.ctxt,0
Manchester Investimentos,manchesterinvest,1
Tua Rádio São Francisco,aprendereditora,0
Tum,deputadotum,1
Luiz Henrique Crestani 🇧🇷,luizcrestanibr,1
Supermercados Super Puppo,superpuppo_oficial,1
Dinho Ouro Preto,portaldacidadeipatinga,0
MC - Mairinque,samueldiasfortaleza,0
Leônidas Martins | Treinador,maestroleonidas_,1
Carla Casarim,carlacasarim,1
Sobre babado,carolgoncalves.pe,0
Karina Alencar,karina_alencar,1
Piccoli Bambini® Campinas,professoroderlan,0
"Informações, Notícias e Dicas.",partiurecife,1
Kathia Woods 🇧🇷,viannaconsultores,0
Direita Curimataú Paraibano,direitacurimatau,1
Carlos Grage,carlos.grage,1
Anpan fansub✨,anpansub,1
Maiara Dias            🦅,patriciapimentell,0
Lucas | Fan Account,cenasjoaogui,1
DJ Astek | Daniel Gusmão Nóbrega,direita_minas_gerais,0
Blog Portal Pindaré,amazonet_telecom,0
barrosoemdia,altosantotv,0
Watatakalu Yawalapiti,comecomeofc,0
Ricardo Nunes,riquinhasl,0
Adelmo Rodrigues Freitas,andisportlojas,0
Lorena Moura,pedro.uczai,0
Thainá Castro,thainacastro,1
Bia Hertzing,marcio_guimaraes_,0
Sushi at Home,sushiathome.pt,1
Jorge e Picharillo,jorgeepicharillo,1
GSports.,gsports1.8,1
Nati Constantino,alcioneamarrom,0
Márcio Cabeça,peladadosamigos.pe,0
Dr. Ricardo Yoshio,dr_ricardoyoshio,1
POP Mais,pepejordao,0
Favorito,gamersegames,0
ARACAJU AGORA NOTÍCIAS,aracajuagoranoticias,1
NauticaTattoo - Praia Grande,nauticatattoopraiagrande,1
wingsonkelves,wingsonkelvys,1
Dra. Mayra Pinheiro,ofernandovalente,0
Pontos de Luta,opiniaonet,0
SíndicoLegal.com,sindicolegalbr,1
Nana Rude,juliana.brizola,0
Chió,shoppingdautilidadeoficial,0
Paty Muri | Estrategista de Imagem Pessoal,patriciamurijo,1
Juliana Sales,joaovitorota,0
Escola de Doces,hangout.dj,0
Maciel Santos,beleza_no_papel,1
Henrique Aragão Pedroso,henriquepedroso,1
BN Hall,bnhall_,1
ADSON E ALANA,tonygoes,0
superandolupus,cristianopaulino1,0
Marlon Siciliano,marlonalemao,1
Carlinhos da Barreira Gratidão,juninsoueu,0
Luiz AT Sayao,luizsayao,1
Márcia Daniella / Danny make,danny_make,1
Porsche Center Salvador,porschecentersalvador,1
🪡Pita Mello | Bordado à mão,_pitamello,1
NDTV Blumenau,drkaiqueandrade,0
Tony Goes,tonygoes,1
Ana Clara Marinho,anaclaramarinhonoronha,1
Milton Sayegh,ste_rib,0
JORNAL FOLHA DE SABARÁ,jornalfolhadesabara,1
"Educação Infantil ,Berçario e Fundamental",colegiobloom,1
vini lima,jeronimorodriguesba,0
Politize! - Educação Política,brunozambelli.sp,0
Tok Leve Moda,tok_leve_moda,1
AmoreRedheads,goias24horas,0
Carlos Viana,di.urbini,0
Rede Insana?,redeinsanaoficial,1
Astrid Fontenelle,pramicheledaltoe,0
Politize! - Educação Política,elberbatalha,0
Vinícius Braz,adrixrosa,0
Mike em Ação,jorgecheles,0
PL Mulher Nacional,partidoliberalmulher,1
"CONSERTO DE MALAS, CALÇADOS NO GERAL, BOLSAS, MOCHILAS E CINTOS",sapatariaalphaville,1
Portal Viu! OFICIAL,portalviu,1
HENRIQUE ANDRÉ,ohenriqueandre,1
PALEX,marapavanelly,0
POEMA,poemahitoficial,1
Roadstar Brasil,roadstarbrasil,1
Eder Borges,ederborgesbr,1
𝙇𝙤𝙣𝙙𝙧𝙞𝙣𝙖 𝘽𝙞𝙠𝙚 𝙎𝙝𝙤𝙥,cleber.arruda,0
Pr Waldemir M de  Farias,prwaldemirfariasoficial,1
FLAVIO,fcfoficial,0
H Y P E R A N H A S ®,hyperanhas,1
atilalemos.com.br🚀,atilalemoscombr,1
🚨🚨🚨Notícias Do Marchador®🚨🚨🚨,lindberghfarias,0
Renan Monteiro,ramirorosario,0
Gustavo Gicovate (Se Liga Orlando),shirleimelloorganizer,0
CREA-ES,creaespiritosanto,1
RÁDIO ITAPOAN FM • 97.5,radioitapoan,1
Gilvane Felipe 🧿,gilvanefelipe,1
Bolos Decorados,bolos.decoradooss,1
Zé Luiz Reis,romanellawestgrill,0
Richard Uchoa,richarduchoa,1
NaturalDog ®,naturaldogsantos,1
URSO VÉIO,blindadoemacao,1
Jornal do Sol,jornaldosol,1
La Chocolê Doceria®️,minhamelhorversaofrases,0
UnidospEucaristiacMaria,zevitormg,0
Spartakus,mariocoutooficial,0
OAB Subseção Juiz de Fora,oabjuizdefora,1
Ana Paula Daltoé Inglez Barbalho,anapaulainglez,1
Prof. Dr. Victor Teixeira,drvictorteixeira,1
Manoel Silva,teixeiraamaurisantos,0
Rafael Eduardo Passos Arantes,emiliarezendemodacrista,0
São Gonçalo Informa,informasaogoncalo,1
ZYZY,sgt_dalmo,0
Helio Lopes,depheliolopes,1
Roberto Barcellos 🌵🐝,conseerrado,0
As Mineirinhas Andréia Prado Sandra e Andreia,asmineirinhas.oficial,1
Conservadorismo Floripa,drapatriciaalonso_,0
Coronel Salema,direitaminascachoeirademinas,0
Ensino e Pesquisa Einstein,ensinoepesquisaeinstein,1
Ernesto Xavier,ernestoxavier,1
Dicas De Emagrecimento 🥝,kamiile_souza,0
Paulinho Pedra Azul,paulinhopedraazul,1
SYFY Portugal,syfypt,1
Erival Oliveira,professorerival,1
Graça Marques,gracinha.contos,1
Cresci e Perdi - Recife,crescieperdi_boaviagem,1
Ruy Cortez,ruycortez,1
Instituto Tomie Ohtake,jornal_agora,0
Felipe Castro | GESTOR em Estratégias de MKT Digital,fehacastro,1
João Coser,joaoccoser,1
MENINA FLOR 𝓑𝔂 𝓜𝓲𝓵𝓪 𝓒𝓪𝓻𝓭𝓸𝓼𝓸,donna.storecg,0
Andréia Medeiros Coach / Especialista em Pessoas,andreiamedeiroscoach,1
João Luiz Campos de Lima,joaoluizcamposdelima,1
Zé Bigode Orquestra,zebigodeorquestra,1
Nina Beauty Store | Eudora e Multimarcas,rbcracing,0
João Henrique,joaohenriquecatan,1
Gleyce Fortaleza,jc_jornalacidade,0
Peaga,sonhosdeleticia,0
𝐄𝐋𝐀 𝐃𝐀 𝐎 𝐍𝐎𝐌𝐄! ✨🛍,drikamoda.plussize,1
Grupo High Profile: Revista ๏ TV ๏ Radio,riomar_recife,0
Márcio França,boca.trombone.pontagrossa,0
Ana Borelli Sirkis,andrepedroso.sp,0
Paulo Dantas,blogdanoeliabrito,0
Rodrigo Góes | Fábrica de Milhas,ronaldoserruya,0
Walber Virgolino,clarinhacer,0
Portal IN-  Pompeu Vasconcelos,baladain,1
Fabi’s Grill Temple Bar,fabisgrilltemplebar,1
Rods,simplicioaraujo,0
Cresci e Perdi Niterói,blackcirclepj,0
Delegado Antônio Ractz Jr.,lucianaalvesbahia,0
"Rafael Maia (Ottawa, Canada) 🍁",robson_ferreirasilvaa,0
Carmo - Um Amor De Sabor,carmochocolatesoficial,1
Bia Aflalo,biaaflalo,1
Vila Don Patto Restaurante,flutuantekaripuna,0
𝑮𝒊𝒔𝒆𝒍𝒆 𝑴𝒆𝒓𝒆𝒏𝒅𝒂 🦅💎,viacertanatalrn,0
mayton,jornal_arauto,0
EZATAMAG,nelsinho_fonseca,0
Jordana,jordanaaraaujo,1
Vou de Andorinha,outletgrao,0
MARIANA COELHO NUTRICIONISTA,marianacoelhonutri,1
Metrópole News,rofranarcondicionado,0
Paramirim Agora,paramirimagora,1
BOBSTORE,gringastorefb,0
RepublicaDoParaná,alinne,0
Diário de Joinville,blog.da.lady,0
Letícia Wexell | Nerd & Geek,leticinios,1
Danielle Pchepiorka,dra.daniellepchepiorka,1
Washington Pelegrini,washingtonluizpelegrini,1
Cariri Como Eu Vejo,cariricomoeuvejo,1
Aleff Fernando,alefffernando,1
Carlos Minc,carlos.minc,1
Portal Concursos,juanesteves,0
Jairo Bonfim,jairobonfim,1
Bia Kicis 🧿,biakicis,1
Ana Müller,vgbroficial,0
Maju Shanii,ricardomacchioficial,0
Manoel Portela Neto,jonathanramalhocorretor1,0
Lagoinha Global,lagoinhaglobal,1
Dra. Claudia Marçal,lojacasaecia.utilidades,0
🇧🇷Família Bolsonaro Pará🇧🇷,familiabolsonaro.para,1
Carmo - Um Amor De Sabor,diireita_brasil,0
Juts Imports,pernambucoemfoco,0
Tripalium ✊,resistenciatripalium,1
BOTECO NA PRAÇA,repeteroupa,0
Lella Girls,juniorsouzza_rj,0
Thais M Oliveira 🎀 Laços da Mimi 🎀,lacos_da_mimi,1
★彡 🇧🇷Santa Catarina🇧🇷 彡★,santacatarinaemfotosbr,1
CAIO RIBEIRO | MÉTODO 30+⚡️,prof_caio_ribeiro,1
Tamires de Paula 🇧🇷,pfranca,0
Carla Silva,georgianagoes,0
Prefeito Rogério Costa,wbdforbrandsbr,0
Universal Pictures Brasil,leodebritoac,0
Marcos Ferreira,vra_tata,0
@infoambiental,infoambiental,1
TriMais Supermercado,trimaisoficial,1
Bernardo P Küster,unolima,0
Buffet Flor de Sal | Buffet de Gastronomia,buffetflordesal,1
União Nacional dos Estudantes,carlosbrunooficial_,0
brenda taketa,brendataketa,1
JÚNIA SALAZAR,juniasalazar,1
Fabiano Seixas,cheffabianoseixas,1
Pedro Ruas,pedroruaspsol,1
Davi Da Rold,davi_darold,1
Samba do Arnesto,starmotorsrio,0
DAYMAKEUP® OFFICIAL,fluna,0
Portal Gaz,360meridianos,0
Jaqueline Gomes de Jesus,instadajaqueline,1
Rodrigo santos 👑,rodrigosantsof,1
Reno Marinho,emporiobrasa,0
Dr. Érico Djan,dr.erico_,1
Club Outlet - Deste 2017  👟❤️,_cluboutlet,1
Igarapé Cultura e Arte,igarape_cultura,1
CARLA MERELES,sistemaodia,0
Carlão Dos Condutores,afantasticatatalopes,0
Cresci e perdi - Campinas,crescieperdi_jdproenca,1
F5multimarcas_RESERVA,f5multimarcas_nh,1
Daniel Ferreira,redeondadigitall,0
Augusta Brito,bregabregoso,0
GAMITTO,gamittooficial,1
Natalia Comte 🐍,darmalovers2020,0
Jornal Estância de Atibaia,jornalestanciadeatibaia,1
Rafaela Barcelos,bruno_loyola,0
Mateus Oliveira | Redação,portugueseficiente,1
André do Prado,andredoprado_,1
Bruna Brelaz,esquerdadiariooficial,0
Fabio Duarte,fduartevereador,1
Márcio Colombo,tjmsoficial,0
Ruthe Dayanne,ruthedayanne,1
Mogi Basquete,canalempoeirados,0
Alexandre Baldy,alexandrebaldy,1
Unimed Santos,lauroguerra,0
Marcos Mansur,pr._marcos_mansur,1
Portal Porque,unasheliopolis,0
Mitchell & Ness Brasil,maeprimeiraviagemblog,0
A l e x a n d r e  A p o s a n,zenaidecarvalhomentora,0
CBN Araraquara,cbnararaquara,1
Ana Gabriela G Castro,ana_gaby_dancer,1
MUST University,must.education,1
Reis,drogariarecife,0
Bruxo🧙🏼‍♂️|Trader do Virtual,bruxodovirtual,1
Diego Lopes,tvcanalds,0
Fora Lula e o PT,prof.jailsoncosta,0
Jorge Braz,jorge_braz,1
DELEGADO PABLO🇧🇷,delegadopablo,1
Dilemário Alencar,fabioalvesoficial33,0
PM São José dos Ramos-PB,oproblemanaoevoce,0
Foco no Fato 🔶,stonesplanetrecords,0
Capyyvara,mbpm_oficial,0
Movimento Renove,andrerodini,0
"Marden, U𝙼 𝙳𝙰 𝙶𝙴𝙽𝚃𝙴.",mardenoficial,1
DAYMAKEUP® OFFICIAL,daymakeupofficial,1
Cia. dos Atores,ciadosatores,1
Colégio Damas,djfranalbuquerque,0
André Magalhães,andremagalhaesgo,1
Palmeiras Online,brunojesus.adv,0
Te contei e ponto.,tinanabs,0
Tribunal Regional Eleitoral de Santa Catarina,terracomunidade,0
𝐃𝐈𝐄𝐆𝐎 𝐌𝐄𝐋𝐎,diegommelow,1
EXPOLOG - Feira Internacional,blocomulheresrodadas,0
S Λ N,inovacaourbana,0
Kleber Matheus,klebermatheus,1
Delegado Cristiomário,posemescam,0
WeMystic Brasil,wemysticbrasil,1
🟡LARISSA BRACHER🟡,larissabracher,1
Jaqueline Ferreira,jaquelineferreira2010,1
Yes Brazil USA,yesbrasilusa,1
MPW Viagens e Turismo,aptroficial,0
Surubim News,surubim_news,1
Daia Bazzo,daiabazzo,1
Cachorro Alpha | Cases,cachorroalpha,1
Ana Barros,gaforina,1
O Diário de Teresópolis,odiariodeteresopolis,1
BRASIL MOOD,brasil.mood,1
Emidinho Madeira,emidinhomadeira,1
Valmir Assunção,fabianolibrasbrasil,0
Kiko Bonesi,enve.app,0
Leandro Macedo,taisgott,0
Revista Bons Fluidos,abjdbr,0
Meu Tocantins Oficial ®,jornaldobairrocastelo,0
Dr Sidiclei Prefeito de Pancas,prefeituradeimperatriz,0
Planeta Futebol Feminino,planetafutebolfeminino,1
Cricielle Muniz,brincadeiras_e_posts,0
Alline Bronzeamento 👙🌞🌴,alline_bronzeamento,1
Pedro Ferreira,pedro.ferreira72,1
Dory Abravanel,dorynha,1
Palmeiras Online,palmeirasonline,1
🏛💎 Gusttavo Lima Embaixador 💎🏛,afabianepereira,0
Praia Grande Na Tela,brinquedosestrela,0
mercadofuteboloficial,mercadofuteboloficial,1
📢INFORMANTE PATRIOTA🇧🇷,informantepatriota,1
Por Falar em Correr,revistavipportugal,0
Revista Arco - UFSM,zelibassilva,0
BrasilpatriotaES,brasilpatriotaes,1
Marazul 97.1FM,marazul971fm,1
atiVOZ,ati.voz,1
Monique Aguiar,alinejuliete13,0
Juliana Bayeux,educarparaoceu,0
Cabrunco™  🔹,josanleite,0
Renan Nakamura,perfildeapoio,0
Studio SP,bloggustavonegreiros,0
Puyr Tembé 🔥,puyr_p,1
Marcelo Arar,realityeslove,0
Empório Santa Maria,emporiosantamaria,1
PETRÓPOLIS EM CENA,pullgajeans,0
Botafogo Praia Shopping,botafogopraiashopping,1
Museu Oceanográfico Univali,jcconcursos.com.br,0
Village Underground Lisboa,villageundergroundlisboa,1
Rogerio Ferreira Liporaci,rogerio_liporaci.dor,1
Patrícia Pimentell,emiliacorreaoficial,0
Tadeu Kaçula,thomazhenriquesjc,0
Colônia Arte de Viver,medeixaamarelo,0
Unimax Supermercado,unimaxsupermercado,1
Júlia Vitória Jaime,juliavitoria_,1
Ministério Público de Goiás,recordtvbelem,0
Liliane Ventura,lilianeventuraoficial,1
Gente do Céu! - Sarah Brito,igrejadaaliancaslz,0
Jab Injuries Brasil,infogusttavo,0
Loja Santo Antonio,drarthurrocha,0
Partido Socialista Brasileiro,classificadosbfms,0
Espalhaí,djkalebsampaio,0
Jornal do Bairro Castelo,jedsonaguiar,0
Clube Melissa Catuaí Maringá,culturatvc,0
Derivaldo Pinto,derivaldoficial,1
Da Vitória,deputadodavitoria,1
Vereador João Neto,coronelbezerraeb,0
Mixpel Informática & Papelaria,mixpelinformatica,1
CAROLINA PINTO,martinsneusinha,0
Jucélia Ferro,jucelia_ferro,1
Dandara Mariana,dandaramariana,1
Marco Aurélio Gois Dos Santos,zoguimaraes_foto,0
Stones Planet Records,jornal_agora,0
Elber Batalha,todosporosasco,0
S U B C E L E B R I T I E S,ajufest,0
MEGA ELETRO | Móveis | Colchões | Eletrodomésticos | Celulares.,megaeletro,1
EducaMídia 60+,unip.fortaleza,0
Wendell Melo | Digital Influencer de Jaboatão - JW PE 🌵,wendellmelo_mkt,1
Partage Parauapebas,partageparauapebas1,1
Ipa Online,portalipaonline,1
Randolfe Rodrigues,professorsamuelcosta,0
Lenilda Luna,lenildaluna,1
Andréa Oliveira,evangelicasnamodaoficial,0
João Felipe,pontosdeluta,0
Piratas da Bola,henriquefigueiramusic,0
Chris Fuscaldo,administracao_interna,0
Loukos_no_futebol,loukos_no_futebol,1
Jornal A Gazeta,cesarmorais.oficial,0
Caboclo Flecheiro De Aruanda 🏹,cflecheirodearuanda,1
Ener Batista,enerbatista,1
LIXEIRA DO TRANCE,zenvia,0
Folha Claudiense,palmeirasonline,0
Junia Hayashi,portali9sergipe,0
Editora Alta Books,prefeituramunicipaldelavras,0
João Roma,joaoromaneto,1
Alastra,aalastraa,1
Tô de folga slz,todefolgaslz,1
Cláudio Maciel,colonialarquitetura,0
Lucas Paiva ☀️,eulucaspaiva,1
Ynaê Lopes dos Santos,nossos_passos_vem_de_longe,1
SABIA DISSO?™,sabia.disso,1
Chef Lilia Lima -RJ| Gastronomia Funcional e Low Carb,cheflilialima,1
Pare o tráfico de animais,luishenriquemastologista,0
Igreja Metodista em Miracema,brunodarosagari,0
OFICIAL BILHETES ™,oficialbilhetes,1
Carlos Messalla,josanleite,0
Blog de Jamildo,blogdejamildo,1
Opinião Produtora,opiniao,1
Rodrigo Góes | Fábrica de Milhas,biadolago,0
Erico Rocha Marketing Digital,jerdinhojc,0
Bruno Loyola Tech Products,vanessawagnermakeup,0
Giovani Culau,santana_artigos_religiososs,0
i-Study Interactive Learning,retorres,0
O Poder,assombroso762,0
USE AMORA,amora.use,1
Brasil Desgovernado,brasil_desgovernado,1
Bruna Horta,brunahorta,1
Somos Um,fernandomaiaa,0
Henri Clay Andrade,sorryforallmusic,0
J.,jayhorsth,1
LEVANTE POPULAR DA JUVENTUDE,alizsound,0
Hendson Baltazar,hendsonbaltazar,1
Washington Pelegrini,ricardo_calcini,0
Jovem Pan João Pessoa 102.5 FM,jovempanjoaopessoa,1
Acope,acopeoficial,1
Portal MT,sigaportalmt,1
Thiago Cota,thiagocotamg,1
Rafael | Marketing jurídico,rafael_ribeir0,1
Mell || bookstagram💜,meiosocial,0
Partido Socialista Brasileiro,onlinerickmodas,0
Raphael Teixeira,kikacabral,0
Ateliê de bonecas,atelieleilamaria,1
José Patriota,josepatriotape,1
Confeitaria Pet | Aniversário Pet,petbistroconfeitaria,1
WATANABE,watanabe_lh,1
A Casa Azul Multimarcas | Produtos originais,vanguardaamazonense,0
Ana Borelli Sirkis,anaborelli,1
Te contei e ponto.,teconteieponto,1
Prefeito Osvaldo Bonfim,osvaldo_bonfim,1
tropa do sábio 🧠👑,faleitoleve.18,1
Pe. Overland de Morais Costa,padreoverland,1
Portal e TV Fator Brasil,crocheteiranerd,0
Engenharia Moda Plus feminina,engenharia_moda_plus,1
Ricardo Arruda,tais_mariads,0
Alexandre Aleluia,alexandrealeluia,1
Re9 Assessoria Esportiva,re9assessoriae,1
Zap Viva,zapviva_oficial,1
"Livia Prado | Filmes, Séries e Livros",livyverso,1
⛓DUQUESA⛓,duquesa,1
Site Soraya Vieira 🎤📸🎥,ppmelo,0
"Evangelizar, nossa missão",evangelizar_nossa_missao_,1
Estoicismo Prático,estoicismopratico,1
Cirene Cândido/Florianópolis,meridionalsinop,0
Herika Passos  ( Herika da Virtuosa),herikadavirtuosa,1
Sorana Camilo,anaestelahaddad,0
Studio Priscila Luz | Extensions de Cils,studioprihluz,1
conexão do funk,manoelitoargolojr,0
Pref de Bertioga,bertiogacidade,1
Nova Uau Banda Larga,uaubandalarga.campos,1
FGV Comunicação Rio,fgvecmi,1
Jessica Crusco de Queiroz,pitangaoficial,0
Bellas Bronze 👙LEGALIZADO,denise.bayma,0
Marcos Natto II,marcosnatto,1
Garota Verde e Amarela,garota.verde.e.amarela,1
𝙍𝙤𝙘𝙠𝙚𝙩𝙨 𝙩𝙫 | Gabriel 🚀,rockets_tv,1
Doutor Melanina,doutormelanina,1
Ari Bagúio,geisecamargodeliciasgourmet,0
Candeias Ordinário,candeiasordinario_oficial,1
Herberlh Mota,herberlh,1
Homaile Mascarin Do Vale,dr.homaile,1
Passo a Passo,passoapasso.ctba,1
Hornetao Chave Oficial,hornetaochave,1
TSF,marinhaportuguesa,0
Leo Amaro,avozdocandomble1616oficial,0
CAETÉ RAIZ,faculdadefarol,0
Marcela Câncio Figueirêdo,portalaracagi,0
Miguel Rossetto,miguelsrossetto,1
Clique Piripiri,cliquepiripiri,1
Graça Music,preraldoferreira,0
Feirão do Lu,feiraodolu_,1
Pedro Tourinho,blogdogm_,0
CARLA MERELES,bhsuplementos_,0
CURIMATÁ4 OFICIAL ©️,curimata4,1
Maiara Dias            🦅,maiaraadiass,1
MaisBN,maltratandoaredonda,0
A Fazenda 15 - BABALIZANDO🫦,dr.felipecardoso,0
BM PRO Oficial • por @alebussade,camilacuryoficial,0
Dr. Leônidas,tvliberdadeal,0
Pátio Norte Shopping,voz_da_direita,0
Imobi Report,ederluizjornalista,0
ADRIANO NASCIMENTO,adrianonascimento007_,1
Dra. Nely Barreto - Cirurgia de Cabeça e Pescoço,persio.presotto,0
Junia Hayashi,juniahayashi,1
Marina Dias,marinadiasw,1
CARRITO ORGANIC,carritoorganic,1
Nelson Faria,revistasabado,0
FORA DE QUADRA,lixeiradotranceoficial,0
RONALD QUEIROZ 🌻,crescieperdi_tijuca,0
Rodrigo Saraiva Marinho,rodrigosaraivamarinho,1
Isolda,isoldadantaspt,1
Adriele Ramalho💖,tvvincere,0
Jerddeson Santos,jerdinhojc,1
Ceará Sporting Club,cde.brasil,0
Monstro do S.A,jornalaverdade_,0
Marcus Alexandre,uiquebabado,0
Horacio P Palma,horaciocfzone,1
Marcílio Farias,zuera_1903,0
Porto Alegre 24 Horas,portoalegre24horas,1
DR. WESLLEY RAPHAEL SILVA LEAL   | CROMG 63518,raphaweslley,1
Daniela Toviansky,dtoviansky,1
Leonardo Piruka,junianoangelo_,0
Fábia Oliveira 👅,oticaalfa,0
Cláudio Maciel,cupcakedogy,0
aмe oυѕar cнá de lιngerιe,ameousar,1
DelToro Resto Bar,guilhermegarciaortodontia,0
Div Tv,nayarabezerranb,0
Mateus Henrique 🇧🇷,sigaportalmt,0
Defensoria Pública de Minas Gerais,pspdistritofederal73,0
@PSPDf73,bandfm,0
𝗙𝗜𝗟𝗛𝗢𝗦 𝗗𝗘 𝗗𝗘𝗨𝗦 ®,andre.massaro,0
Tanabi Notícias,tanabinoticias,1
K A R E N  C R U Z,karencruzzoficial,1
Guilherme | Finanças & Bolsa de Valores,setedigitos.br,1
Maura de Albanesi,direitaconservadora1.0,0
Agência Sertão,cifrao4real,0
TRE-PB,trepboficial,1
Polícia do Brasil,_policia24horas_,1
Cine Araújo,bruxabraba,0
Afrafep Social,afrafepsocial,1
Vou de Andorinha,laurafinocchiaro,0
Marco Antonio Assunção,marcoassuncao12,1
🇧🇷⚽ Futebol Feminino ⚽️🇧🇷,patricia_bortolon,0
Artur Castro,ituanofc,0
CUNHA TURISMO 🌎,cunhaturismo,1
Thiago Fagundes Moreira,vitinejoias,0
Studio Priscila Luz | Extensions de Cils,maxoliveiraoficiall,0
União Nacional dos Estudantes,diegovelasques,0
Letícia Mattos,candeiasordinario_oficial,0
Cinderela Fitas e Viés,profguilhermeneves,0
Célio Moura,celiomourato,1
Sorry For All,carbonogaleria,0
Grupo Premium Planejados,grupopremiumplanejados,1
Mauricio Oliveira,mauricio_olv,1
Music Life,reels_music10,1
𝗚𝘂𝗶𝗹𝗵𝗲𝗿𝗺𝗲 𝗡𝘂𝗻𝗲𝘀,guilhermenunes.sr,1
Dario Berger,drpaulofariaadv,0
Izadora Brito,campo.real,0
André Furtado Oficial,josearturpop,0
Generalli Arte,generalliart,1
Mídia Indígena Oficial,fabriciamelolacos,0
Coluna do Fla | Flamengo,andersonfrancadj,0
Ligado à Música,ligadoamusica,1
JP SteakHouse Goiânia,geo.dicas,0
O NOVO,onovooficial,1
Ge Florentino (Gerlandia),gee_tri,1
DAM MAIA,djdammaia,1
MAK Center,makcenter.rn,1
Samantha Vianna,radiocostazul,0
Ilário Marques,sindicosplanning,0
kevin Bueno,luiznovo_rock,0
Pássaro Azul Produções,quesejapuro,0
Banese Card,merlongsolano,0
Megainfo,pauloscottreal,0
Prefeitura de Alagoinhas,betim.online,0
Pastor Junior Oliveira,pernambuco.destaque,0
Luan Zumbi,luanzumbi,1
Rádio Transamérica Rio de Janeiro,transamericarj,1
Faz Educação & Tecnologia,imcascadura,0
Jovem Milionário,_jovem_milionario,1
Ajufest • Aracaju Fest,ajufest,1
Jair Santos,jairsantosss55,1
